Time_hr,Target_Q,Q,WHP,FLP,BHP,Choke,Why
113,100.0,101.27653188189772,265.081582549311,184.58354975716878,3049.9202561558236,34.214277967431016,held at setpoint 34.2%
114,100.0,102.0534790719358,262.8221760289326,185.2307295785886,3054.0426223740997,34.214277967431016,held at setpoint 34.2%
115,100.0,100.14968139925705,262.57767180854944,185.70504642752837,3055.156862471207,34.214277967431016,held at setpoint 34.2%
116,100.0,99.82927376442551,263.20769858089363,184.15575077594144,3059.4969087112004,34.214277967431016,held at setpoint 34.2%
117,100.0,101.19556045626722,265.5710032033859,184.48936939118528,3071.1384079157137,34.214277967431016,held at setpoint 34.2%
118,100.0,100.60731684109936,265.28125010881934,183.6960413703563,3055.2099933812265,34.214277967431016,held at setpoint 34.2%
119,100.0,101.36231612467587,261.5674274164333,185.5224767208733,3061.976957650603,34.214277967431016,held at setpoint 34.2%
120,100.0,99.03132590563085,264.80321623110035,185.4881822831493,3061.559300616735,34.214277967431016,held at setpoint 34.2%
121,100.0,99.8400743196863,262.1067793687174,184.6595998893178,3052.668102059463,34.214277967431016,held at setpoint 34.2%
122,100.0,96.97128404262548,264.0460427583487,185.10378183105618,3048.9289418512267,34.214277967431016,held at setpoint 34.2%
123,100.0,95.8204969080438,262.13093530303905,184.8091325650325,3044.408227560275,34.214277967431016,held at setpoint 34.2%
124,100.0,100.86526055815504,262.32072980143136,184.37580014822314,3057.322006354931,34.214277967431016,held at setpoint 34.2%
125,100.0,101.30363630625716,263.1126930143998,184.52131199865653,3030.244342814234,34.214277967431016,held at setpoint 34.2%
126,100.0,100.99590344103369,262.82190337295464,186.49237272169063,3041.2046030903607,34.214277967431016,held at setpoint 34.2%
127,100.0,100.33545513198817,262.6317092759066,185.33471152880128,3074.63982924692,34.214277967431016,held at setpoint 34.2%
128,100.0,99.81780780546931,262.3374694379456,185.42819530804772,3050.0011815791177,34.214277967431016,held at setpoint 34.2%
129,100.0,97.65655540773447,264.7533808877299,184.18652977738637,3056.1489103631307,34.214277967431016,held at setpoint 34.2%
130,100.0,100.52626440583228,262.84510145358354,185.39587545571194,3039.85251029655,34.214277967431016,held at setpoint 34.2%
131,100.0,98.20128654202989,262.74069791288997,184.99621781927496,3033.149154458166,34.214277967431016,held at setpoint 34.2%
132,100.0,100.33311579213435,262.04305251916077,185.57745868239485,3044.3394765423436,34.214277967431016,held at setpoint 34.2%
133,100.0,99.72823477974555,260.37930332712284,185.29037518775414,3023.0239780720335,34.214277967431016,held at setpoint 34.2%
134,100.0,99.20456617891426,261.5478302303491,186.31708243602537,3042.3132710626373,34.214277967431016,held at setpoint 34.2%
135,100.0,100.52323744456905,264.1622612771512,184.6545395312226,3049.5702147524753,34.214277967431016,held at setpoint 34.2%
136,100.0,98.07358275711556,264.56942541540246,185.53831158318692,3043.0379685709577,34.214277967431016,held at setpoint 34.2%
137,100.0,97.16273199031407,261.0669800934663,184.0077983649606,3036.933482675233,34.214277967431016,held at setpoint 34.2%
138,100.0,101.17839957524372,263.0856014298616,184.78281180852085,3040.4691023787054,34.214277967431016,held at setpoint 34.2%
139,100.0,99.14899622846318,262.43487899829614,184.74530765036167,3049.2331859963833,34.214277967431016,held at setpoint 34.2%
140,100.0,100.37095323446036,263.8377843687455,186.22406971441268,3024.4725486264274,34.214277967431016,held at setpoint 34.2%
141,100.0,98.69448638230895,264.08137993251097,185.30326391748673,3034.7560165648024,34.214277967431016,held at setpoint 34.2%
142,100.0,97.8102622238063,263.42788153294686,185.11939668295108,3048.96654501643,34.214277967431016,held at setpoint 34.2%
143,100.0,99.15213797523893,263.6748545685547,183.82395338134907,3020.442991565241,34.214277967431016,held at setpoint 34.2%
144,100.0,103.1973566182078,262.8958474651322,185.83448636480847,3044.9676914708807,34.214277967431016,held at setpoint 34.2%
145,100.0,100.4763610568726,265.0655753226921,186.68670022280244,3034.673825606213,34.214277967431016,held at setpoint 34.2%
146,100.0,100.4953099403804,261.92657641537573,185.29826909865648,3043.3050700623658,34.214277967431016,held at setpoint 34.2%
147,100.0,99.586007654029,263.0628170299988,184.5362874257364,3035.6289468706736,34.214277967431016,held at setpoint 34.2%
148,100.0,102.05201131955495,263.26143709242814,184.95424865986874,3027.86910490868,34.214277967431016,held at setpoint 34.2%
149,100.0,101.10451039871293,263.90294040720374,184.75378223769266,3052.4366622879984,34.214277967431016,held at setpoint 34.2%
150,100.0,98.20938099676992,265.0272688824177,185.49299744612213,3024.4398255437636,34.214277967431016,held at setpoint 34.2%
151,100.0,101.22015809402144,265.55448994296387,186.06441425406405,3040.711520730785,34.214277967431016,held at setpoint 34.2%
152,100.0,102.42281708667514,262.1010998232021,185.26971453145038,3023.0887920197074,34.214277967431016,held at setpoint 34.2%
153,100.0,99.9677064888126,263.56751862103476,185.1156089064935,3035.924991615877,34.214277967431016,held at setpoint 34.2%
154,100.0,99.8821463037563,263.70565249856134,185.51194845813504,3048.0311531505454,34.214277967431016,held at setpoint 34.2%
155,100.0,100.56217950695715,265.44658569317323,184.4169646002908,3041.6028424239666,34.214277967431016,held at setpoint 34.2%
156,100.0,101.29540654779662,263.9141913640082,186.99499092398483,3032.3830389498103,34.214277967431016,held at setpoint 34.2%
157,100.0,101.12935910383538,262.3687665928231,184.46727967823324,3029.8618705395793,34.214277967431016,held at setpoint 34.2%
158,100.0,102.80321552516126,264.04797311076464,184.64401246923583,3036.943333407019,34.214277967431016,held at setpoint 34.2%
159,100.0,103.14091128494204,263.04300294920813,185.37193279300658,3027.678421370653,34.214277967431016,held at setpoint 34.2%
160,100.0,100.0343608763711,264.7719756643372,184.3876731386325,3033.9693936445237,34.214277967431016,held at setpoint 34.2%
161,100.0,100.85752713350968,263.21497852009287,184.49564508806864,3036.6410494882252,34.214277967431016,held at setpoint 34.2%
162,100.0,99.30808496179458,262.1321044470773,186.4372787999212,3030.616674480061,34.214277967431016,held at setpoint 34.2%
163,100.0,98.06964760569174,262.72002191886116,184.69141566525315,3029.0987176167896,34.214277967431016,held at setpoint 34.2%
164,100.0,99.66568887697247,264.5469485632091,185.5627522627347,3048.206017278381,34.214277967431016,held at setpoint 34.2%
165,100.0,96.86862227945045,263.00736640394024,184.854629467972,3003.950354959633,34.214277967431016,held at setpoint 34.2%
166,100.0,99.25089615289531,265.7472727283103,184.6139654403275,3031.8586471144977,34.214277967431016,held at setpoint 34.2%
167,100.0,100.47285204924104,261.00328793531247,184.2655587615845,3034.286775994691,34.214277967431016,held at setpoint 34.2%
168,100.0,102.11086815214354,265.65560522979536,184.35147212324776,3031.836015148111,34.214277967431016,held at setpoint 34.2%
169,100.0,99.02079347860438,263.06769368394987,183.2829556847133,3029.6678457003886,34.214277967431016,held at setpoint 34.2%
170,100.0,103.16220930814211,263.9789169347564,185.24821749045876,3030.960582106205,34.214277967431016,held at setpoint 34.2%
171,100.0,101.16306490240348,261.8163482738546,185.86207984874724,3020.6218151262765,34.214277967431016,held at setpoint 34.2%
172,100.0,103.39931625085318,264.64294914021207,185.19566827299678,3026.6133024797055,34.214277967431016,held at setpoint 34.2%
173,100.0,96.36104616585959,263.60709634509175,185.16322396862157,3024.463557583903,34.214277967431016,held at setpoint 34.2%
174,100.0,99.20026767261025,264.3542341397933,185.45225548857906,3020.513239862107,34.214277967431016,held at setpoint 34.2%
175,100.0,100.40828425896595,261.4332269674549,185.8814143723295,3020.0668086403816,34.214277967431016,held at setpoint 34.2%
176,100.0,97.29875074288523,263.86272208557415,185.20465629399465,3038.0243482323876,34.214277967431016,held at setpoint 34.2%
177,100.0,100.32467086766324,261.7721108404129,184.02061788476547,3034.9523046669865,34.214277967431016,held at setpoint 34.2%
178,100.0,100.20066076749227,262.5237193872845,185.6211535596811,3039.181187045038,34.214277967431016,held at setpoint 34.2%
179,100.0,101.8077836691514,263.39292671824984,185.74772514428074,3012.9021872157477,34.214277967431016,held at setpoint 34.2%
180,100.0,99.11038423175629,263.6715516705543,184.31467548453898,3042.1973973350896,34.214277967431016,held at setpoint 34.2%
181,100.0,102.05429318452437,260.78845188680594,184.77685717578038,3007.0796470246,34.214277967431016,held at setpoint 34.2%
182,100.0,101.47593182443346,262.97538843067053,185.7370044872913,3031.3794673104876,34.214277967431016,held at setpoint 34.2%
183,100.0,99.81278949919945,263.57635972804457,186.1251387085327,3027.263975696573,34.214277967431016,held at setpoint 34.2%
184,100.0,102.74785220786733,264.4013748084993,184.34525566567422,3034.9879479574256,34.214277967431016,held at setpoint 34.2%
185,100.0,98.54051997495854,262.38715845369984,183.40270253438962,3007.0259319346364,34.214277967431016,held at setpoint 34.2%
